video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,total_views_log,engagement_rate,views_per_tag
VID02057,26,89,408.0,8.0,Não,720p,Gaming,Português,Não,406072,91.0,168,2,9525.0,14428,302.0,103,Sim,Madrugada,Seg-Qui,652080,13.387924066321329,0.036733222917433445,72453.33333333333
VID02393,51,93,74.0,1.0,Sim,1080p,Educação,Português,Não,145022,25.0,76,8,2780.0,39854,4082.0,858,Não,Manhã,Sexta,223322,12.316374432971894,0.19090819534125614,111661.0
VID00453,4,75,288.0,17.0,Não,1080p,Culinária,Português,Sim,254786,74.0,260,18,7241.0,44667,4509.0,123,Não,Noite,Seg-Qui,335118,12.722240971610734,0.15489469380934476,18617.666666666668
VID01328,26,52,802.0,15.0,Sim,720p,Fitness,Português,Não,795854,83.0,51,28,459.0,23082,864.0,968,Não,Manhã,Sábado,573477,13.259474853874176,0.04104959745552132,35842.3125
VID02050,26,35,492.0,41.0,Sim,720p,Vlogs,Português,Não,153916,119.0,493,25,6996.0,9098,4530.0,549,Não,Noite,Seg-Qui,271516,12.511780031497173,0.059274591552615684,6464.666666666667
VID00881,29,66,237.0,16.0,Não,1080p,Fitness,Português,Sim,3708,33.0,355,10,2280.0,27856,3917.0,244,Não,Manhã,Sexta,123746,11.725994437712842,0.243531104035686,7279.176470588235
VID02452,16,30,799.0,4.0,Sim,720p,Educação,Português,Não,623086,103.0,140,14,6149.0,21855,808.0,153,Não,Madrugada,Seg-Qui,415565,12.937396725428489,0.06738777327253258,83113.0
VID00624,46,60,989.0,25.0,Sim,720p,Fitness,Espanhol,Não,348212,4.0,373,23,8938.0,25131,2162.0,108,Não,Tarde,Sexta,447013,13.010345193015763,0.07621478569974476,17192.80769230769
VID02330,12,92,78.0,28.0,Sim,1080p,Culinária,Português,Sim,418484,90.0,81,6,5862.0,49348,1813.0,617,Não,Manhã,Domingo,450246,13.017551600050986,0.12262185560782328,15525.724137931034
VID01788,3,18,352.0,25.0,Não,720p,Gaming,Português,Sim,392989,16.0,156,2,644.0,14707,4072.0,938,Não,Noite,Sexta,581935,13.274115755031172,0.026379234794263965,22382.115384615383
VID00263,38,30,586.0,25.0,Sim,720p,Gaming,Português,Não,868873,96.0,327,9,9300.0,8141,3344.0,279,Não,Tarde,Sábado,1253128,14.041154181491926,0.01391797166769875,48197.230769230766
VID01635,34,95,76.0,1.0,Não,480p,Tecnologia,Inglês,Não,199402,38.0,100,23,804.0,5646,4815.0,136,Sim,Noite,Domingo,738479,13.512349298664033,0.008734168473307975,369239.5
VID01439,44,37,659.0,0.0,Não,1080p,Gaming,Português,Sim,965902,11.0,466,28,1292.0,4349,2255.0,981,Não,Manhã,Sexta,1268739,14.053534839967774,0.00444614692225903,1268739.0
VID02199,30,95,993.0,18.0,Sim,1080p,  Fitness,Português,Não,127330,55.0,354,11,5327.0,10411,1317.0,167,Sim,Manhã,Domingo,217359,12.28931024410023,0.07240555946613667,11439.947368421053
VID01970,25,99,974.0,27.0,Não,1080p,Fitness,Português,Sim,366663,89.0,381,18,4302.0,9742,662.0,134,Não,Manhã,Seg-Qui,286080,12.564030266486904,0.04909116331096197,10217.142857142857
VID01803,51,46,523.0,1.0,Sim,480p,Tecnologia,Português,Não,169740,55.0,251,25,2070.0,26519,1823.0,247,Não,Manhã,Sábado,262820,12.479228471075864,0.10877787078608935,131410.0
VID00641,34,14,665.0,26.0,Não,1080p,Educação,Português,Não,333717,48.0,83,2,6645.0,24587,1704.0,95,Não,Madrugada,Seg-Qui,311346,12.64866332479569,0.10031283523796676,11531.333333333334
VID02383,7,75,543.0,22.0,Sim,720p,Fitness,Português,Sim,310425,114.0,148,11,8132.0,49562,4620.0,188,Sim,Madrugada,Sábado,449328,13.015510637822864,0.12840063383541644,19536.0
VID01960,26,65,581.0,14.0,Sim,720p,Educação,Português,Não,362214,83.0,156,13,6153.0,19180,904.0,424,Não,Tarde,Sábado,275753,12.527264442903558,0.09186844748742534,18383.533333333333
VID00489,21,40,942.0,34.0,Sim,1080p,Vlogs,Português,Não,248770,52.0,17,5,9942.0,26589,2573.0,173,Sim,Madrugada,Seg-Qui,371881,12.826331878634283,0.09823303691234561,10625.171428571428
VID01844,27,91,895.0,15.0,Sim,720p,Culinária,Inglês,Não,813720,23.0,259,28,4734.0,19859,1413.0,768,Não,Madrugada,Sábado,1545788,14.251045017573178,0.015909684898576002,96611.75
VID01735,11,41,459.0,38.0,Sim,720p,Culinária,Português,Sim,895479,62.0,22,20,9560.0,19442,2183.0,543,Não,Noite,Domingo,738536,13.51242648125574,0.03926958198381663,18936.82051282051
VID00147,25,13,310.0,44.0,Sim,4K,Gaming,Inglês,Não,551399,51.0,193,1,6392.0,34546,4982.0,499,Não,Noite,Sexta,2212127,14.609465506134628,0.018506170757827196,49158.37777777778
VID01535,29,46,165.0,2.0,Não,4K,Vlogs,Português,Não,151365,49.0,469,14,5362.0,39569,4540.0,95,Não,Tarde,Sábado,285102,12.560605797469043,0.15759622871814297,95034.0
VID01987,8,56,325.0,36.0,Não,1080p,Gaming,Espanhol,Não,539539,59.0,289,27,3327.0,16088,600.0,915,Sim,Tarde,Seg-Qui,1079730,13.89222249400223,0.017981347188649015,29181.891891891893
VID01370,28,99,661.0,1.0,Sim,1080p,Música,Português,Sim,419970,51.0,212,9,6005.0,42217,4445.0,625,Não,Noite,Seg-Qui,802749,13.59579861195176,0.06007108074877701,401374.5
VID02468,25,82,899.0,45.0,Sim,1080p,Culinária,Inglês,Sim,72268,119.0,42,21,120.0,9414,611.0,806,Não,Noite,Sábado,339396,12.734925792615325,0.028091079447017643,7378.173913043478
VID00660,51,98,345.0,36.0,Sim,1080p,Tecnologia,Inglês,Não,106600,22.0,232,23,9730.0,19854,2948.0,875,Não,Madrugada,Seg-Qui,606542,13.31553090345157,0.04877485813018719,16393.027027027027
VID01795,26,60,517.0,36.0,Sim,1080p,Música,Português,Não,550443,33.0,244,6,1311.0,16917,3430.0,808,Não,Madrugada,Sábado,969221,13.784248966800192,0.018806856227836583,26195.162162162163
VID00187,44,75,465.0,16.0,Sim,1080p,Culinária,Inglês,Não,985801,79.0,365,5,6458.0,5760,1526.0,940,Não,Tarde,Seg-Qui,1806713,14.407020283666517,0.0067625571964113835,106277.23529411765
VID01148,26,10,299.0,18.0,Sim,4k,Gaming,Português,Sim,822601,110.0,238,20,866.0,22447,533.0,936,Não,Manhã,Seg-Qui,1151878,13.956905079999219,0.02023912254596407,60625.15789473684
VID00609,11,96,970.0,6.0,Sim,720p,Música,Inglês,Não,262965,109.0,31,23,4352.0,6486,305.0,495,Não,Madrugada,Sábado,1191993,13.991138093037717,0.00909233527378097,170284.7142857143
VID02192,13,16,80.0,18.0,Sim,1080p,Tecnologia,Português,Sim,381046,45.0,207,5,8751.0,2198,2024.0,736,Não,Madrugada,Sexta,412020,12.928829597906478,0.02657395272074171,21685.263157894737
VID01931,30,89,694.0,10.0,Não,720p,Vlogs,Português,Sim,748570,14.0,200,14,9430.0,22409,4197.0,714,Não,Tarde,Sexta,671398,13.417118874101881,0.04742194644607223,61036.181818181816
VID00198,43,24,60.0,17.0,Sim,720p,Culinária,Português,Não,950080,89.0,483,16,5444.0,30968,4738.0,251,Não,Manhã,Domingo,777431,13.56375145940362,0.046836310875177346,43190.61111111111
VID02328,42,76,827.0,10.0,Sim,1080p,Tecnologia,Português,Sim,13890,3.0,403,11,6569.0,4887,1868.0,377,Não,Madrugada,Sexta,97155,11.4840732130632,0.11791467243065205,8832.272727272728
VID00294,60,58,388.0,40.0,Sim,720p,Culinária,Inglês,Não,402967,114.0,86,17,8634.0,32678,162.0,946,Não,Madrugada,Sexta,1045324,13.859838399813775,0.03952076102720305,25495.70731707317
VID00767,48,87,956.0,6.0,Sim,4K,Culinária,Inglês,Sim,66124,19.0,86,18,8610.0,17010,452.0,951,Não,Madrugada,Seg-Qui,356836,12.785034373863134,0.0717976885740228,50976.57142857143
VID00401,39,81,450.0,35.0,Sim,1080p,Gaming,Português,Sim,48655,22.0,273,28,8437.0,8170,1492.0,304,Não,Noite,Sábado,141916,11.86299765865031,0.11701992728092675,3942.1111111111113
VID00123,25,28,863.0,30.0,Sim,4K,Fitness,Português,Não,268600,79.0,80,18,1572.0,14484,2024.0,260,Não,Manhã,Sábado,263579,12.48211220619788,0.06091532329965589,8502.548387096775
VID00203,29,55,807.0,21.0,Sim,1080p,Gaming,Inglês,Sim,684540,38.0,76,9,3534.0,46900,3231.0,762,Não,Tarde,Seg-Qui,2584478,14.76503449822248,0.0195141920341361,117476.27272727272
VID00836,59,42,962.0,6.0,Sim,720p,Educação,Inglês,Sim,672253,113.0,375,5,8387.0,10545,4381.0,879,Sim,Noite,Domingo,1293202,14.07263264465751,0.0146396309315946,184743.14285714287
VID02295,18,97,616.0,41.0,Sim,1080p,Culinária,Português,Não,638929,99.0,155,23,4469.0,17211,1683.0,539,Não,Tarde,Sexta,551206,13.219865698165533,0.039331937605904144,13123.952380952382
VID01440,13,30,220.0,9.0,Não,720p,Música,Espanhol,Sim,806097,75.0,42,29,4110.0,1428,2071.0,328,Não,Noite,Sábado,1655660,14.319710882826433,0.0033448896512569006,165566.0
VID01734,8,32,376.0,20.0,Sim,1080p,Música,Português,Sim,97754,12.0,172,15,7772.0,42621,2602.0,263,Não,Tarde,Seg-Qui,322552,12.68402274280072,0.15623217341699944,15359.619047619048
VID01696,27,25,184.0,4.0,Sim,1080p,Vlogs,Português,Não,565182,17.0,415,10,7359.0,48978,1188.0,81,Não,Manhã,Sábado,614239,13.328141010234624,0.09171837021094395,122847.8
VID01708,37,40,388.0,41.0,Não,4K,Música,Português,Sim,958723,28.0,247,24,9863.0,39140,263.0,426,Não,Manhã,Sexta,1604899,14.288572007309247,0.030533385589996628,38211.880952380954
VID02448,52,68,196.0,46.0,Sim,1080p,Fitness,Português,Sim,749723,68.0,275,28,3580.0,28008,3719.0,690,Não,Manhã,Seg-Qui,575852,13.263607698773507,0.05485437230399478,12252.170212765957
VID01154,58,67,965.0,17.0,Sim,1080p,Gaming,Português,Sim,4725129,40.0,119,12,4803.0,13240,531.0,933,Não,Manhã,Sábado,486716,13.095438124325982,0.03707089966222602,27039.777777777777
VID01662,35,45,741.0,28.0,Sim,720p,Música,Inglês,Não,962835,23.0,276,5,9375.0,35415,1152.0,74,Não,Madrugada,Sábado,3975828,15.19574383778544,0.011265577887172182,137097.5172413793
VID01760,40,40,244.0,43.0,Não,1080p,Música,Inglês,Não,386222,26.0,439,14,815.0,13148,723.0,783,Sim,Madrugada,Sábado,1767482,14.385067058601942,0.007899939009279868,40170.045454545456
VID00855,42,12,496.0,14.0,Não,720p,Fitness,Português,Sim,981560,119.0,228,5,4653.0,44053,4699.0,796,Não,Madrugada,Domingo,783527,13.571562077216877,0.06216250365335209,52235.13333333333
VID01590,51,28,624.0,16.0,Sim,1080p,Culinária,Português,Sim,945023,52.0,179,6,5440.0,17409,4941.0,29,Não,Madrugada,Domingo,735943,13.508909307859732,0.031047241430382518,43290.76470588235
VID02268,9,61,771.0,38.0,Sim,720p,Vlogs,Português,Sim,83494,,36,21,10.0,4776,2345.0,68,Não,Madrugada,Sábado,140479,11.852820408868944,0.03406914912549207,3602.025641025641
VID00642,52,14,455.0,27.0,Não,1080p,Educação,Português,Sim,837266,37.0,329,6,4761.0,21555,309.0,924,Sim,Manhã,Sábado,556827,13.230011674094301,0.04726063930089597,19886.678571428572
VID00002,53,78,363.0,0.0,Sim,1080p,Tecnologia,Português,Não,732367,11.0,137,18,8038.0,45123,3803.0,555,Não,Noite,Sábado,840583,13.641852167348688,0.06324301110062897,840583.0
VID02161,33,24,551.0,48.0,Não,4K,Música,Português,Não,239494,78.0,217,2,4361.0,23421,3061.0,165,Não,Madrugada,Domingo,468514,13.057323397223852,0.05929812129413422,9561.510204081633
VID00699,33,27,94.0,17.0,Não,4K,Música,Português,Sim,931135,27.0,397,4,5728.0,47977,3456.0,763,Não,Noite,Seg-Qui,1580176,14.273047424045238,0.03398672046658094,87787.55555555556
VID01637,22,76,334.0,40.0,Sim,1080p,Fitness,Português,Não,656727,36.0,154,11,9369.0,43927,1194.0,718,Não,Manhã,Domingo,602857,13.309436958756818,0.08840570815301141,14703.829268292682
VID01292,32,75,240.0,,Sim,4K,Vlogs,Inglês,Não,234367,44.0,346,7,3897.0,1722,2358.0,699,Não,Manhã,Sábado,641254,13.371182472707673,0.00876251844043078,
VID02402,5,98,493.0,27.0,Não,720p,Tecnologia,Português,Não,67018,88.0,201,6,402.0,16614,841.0,566,Não,Tarde,Seg-Qui,128571,11.764244337685703,0.13234710782369274,4591.821428571428
VID01521,23,44,544.0,49.0,Sim,4K,Gaming,Inglês,Não,460233,69.0,115,25,1410.0,15833,3528.0,89,Sim,Madrugada,Sábado,1917680,14.46662720151059,0.00899159400942806,38353.6
VID01854,24,65,503.0,23.0,Não,480p,Fitness,Português,Não,420520,,326,9,160.0,5639,4132.0,259,Não,Manhã,Domingo,349400,12.763975538727225,0.016597023468803665,14558.333333333334
VID01137,24,93,233.0,40.0,Sim,4K,Tecnologia,Português,Não,940674,7.0,424,7,7476.0,1683,2720.0,766,Não,Tarde,Domingo,932331,13.745444253411282,0.009823764306882426,22739.780487804877
VID02435,19,79,899.0,18.0,Sim,1080p,Culinária,Espanhol,Não,884213,29.0,437,18,9152.0,29069,3960.0,429,Não,Tarde,Sábado,966520,13.781458305278594,0.03954496544303274,50869.47368421053
VID01632,8,40,70.0,44.0,Sim,480p,Vlogs,Português,Não,77874,26.0,326,29,490.0,18356,3177.0,296,Não,Manhã,Sábado,174368,12.068929022363626,0.1080817581207561,3874.8444444444444
VID01999,11,61,490.0,20.0,Sim,480p,Educação,Inglês,Não,699,53.0,411,19,2384.0,42941,1754.0,81,Não,Noite,Sexta,386198,12.864108059641246,0.11736207851930874,18390.380952380954
VID00664,27,45,215.0,40.0,Sim,720p,Fitness,Português,Não,928524,15.0,12,12,524.0,12046,4020.0,598,Sim,Noite,Seg-Qui,703668,13.464063354120848,0.01786353791845018,17162.634146341465
VID00684,22,87,709.0,10.0,Sim,1080p,Vlogs,Inglês,Não,75714,77.0,46,25,4294.0,20119,,444,Não,Noite,Sexta,485456,13.092845994305,0.05028880063280709,44132.36363636364
VID01258,15,90,828.0,49.0,Não,480p,Educação,Português,Não,258066,24.0,321,9,8302.0,5413,443.0,485,Não,Tarde,Domingo,197021,12.191070676611826,0.06961186878556093,3940.42
VID00318,29,76,921.0,17.0,Sim,1080p,Tecnologia,Espanhol,Não,910295,35.0,446,25,9858.0,9740,1495.0,887,Não,Tarde,Domingo,1202725,14.00010120509115,0.01629466420004573,66818.05555555556
VID00649,41,34,703.0,6.0,Sim,4K,Tecnologia,Português,Não,209711,7.0,288,28,7190.0,39432,1497.0,374,Não,Tarde,Sexta,340773,12.738974779947172,0.1368124822095647,48681.857142857145
VID01435,26,34,934.0,0.0,Não,4K,Vlogs,Português,Sim,533190,37.0,395,5,89.0,6480,3082.0,984,Sim,Tarde,Seg-Qui,509130,13.14046062980639,0.012902402136978767,509130.0
VID01480,22,69,950.0,11.0,Sim,1080p,Música,Inglês,Sim,110651,72.0,388,30,1351.0,1350,2839.0,91,Não,Noite,Domingo,599349,13.303601013635246,0.004506556280230717,49945.75
VID00710,36,98,228.0,42.0,Sim,720p,Vlogs,Espanhol,Não,27234,32.0,74,7,3174.0,48695,2621.0,759,Sim,Noite,Sexta,330577,12.708597916480269,0.15690444283782598,7687.837209302325
VID01283,18,64,946.0,38.0,Sim,1080p,  Fitness,Português,Não,749756,17.0,116,23,3005.0,39330,1565.0,88,Não,Madrugada,Seg-Qui,564996,13.244575700379968,0.07492973401581604,14487.076923076924
VID01769,23,35,947.0,49.0,Sim,720p,Gaming,Português,Não,235653,87.0,135,13,6.0,43642,3212.0,547,Não,Madrugada,Sexta,447730,13.0119478846284,0.09748732495030488,8954.6
VID00973,50,79,830.0,25.0,Sim,720p,Gaming,Espanhol,Sim,574303,91.0,451,10,7746.0,1347,4938.0,480,Não,Manhã,Sexta,1085064,13.897150450996396,0.008380150848244896,41733.230769230766
VID01307,41,21,578.0,42.0,Sim,1080p,Culinária,Inglês,Sim,187063,44.0,433,29,3608.0,19546,141.0,217,Não,Manhã,Sexta,549782,13.217278933900571,0.0421148746230324,12785.627906976744
VID01401,-7,83,,,Sim,4K,Tecnologia,Português,Sim,877827,24.0,127,28,1247.0,3525,628.0,454,Não,Noite,Domingo,857038,13.661238704129076,0.005568014487105589,
VID01409,32,60,243.0,17.0,Não,720p,Vlogs,Inglês,Não,627900,78.0,448,29,5659.0,10649,2858.0,723,Não,Tarde,Sexta,1406846,14.15686158817942,0.011591887100649253,78158.11111111111
VID02238,57,95,810.0,15.0,Não,720p,Música,Português,Não,271786,54.0,40,10,1026.0,33386,3282.0,683,Não,Madrugada,Seg-Qui,558905,13.23373658057322,0.061570392105992966,34931.5625
VID01497,3,13,648.0,11.0,Sim,720p,Fitness,Português,Não,251773,31.0,447,25,5911.0,8290,1448.0,660,Não,Tarde,Seg-Qui,223652,12.317851022587261,0.06349596694865237,18637.666666666668
VID02039,38,68,951.0,11.0,Não,1080p,Educação,Inglês,Sim,1734,116.0,81,9,7573.0,951,1885.0,956,Não,Tarde,Sábado,202041,12.21623087556289,0.0421894565954435,16836.75
VID01530,42,56,688.0,49.0,Sim,720p,Música,Inglês,Sim,272955,52.0,0,13,3273.0,12845,1865.0,185,Não,Madrugada,Domingo,1276837,14.059897267139567,0.012623381058036382,25536.74
VID01664,45,46,416.0,36.0,Sim,1080p,Gaming,Inglês,Não,46646,117.0,22,2,6603.0,45039,1783.0,733,Não,Tarde,Sexta,619423,13.336545292945273,0.08337113733264667,16741.162162162163
VID01355,7,20,62.0,44.0,Sim,1080p,Educação,Inglês,Não,338244,54.0,124,10,6494.0,4045,3849.0,411,Não,Noite,Seg-Qui,723543,13.491916638684794,0.014565824007695466,16078.733333333334
VID02458,22,54,282.0,49.0,Sim,720p,Fitness,Português,Não,484837,1.0,3,22,3750.0,46474,4224.0,595,Não,Tarde,Sábado,472486,13.065765512309925,0.10629732944468195,9449.72
VID02475,59,26,964.0,39.0,Sim,480p,Fitness,Português,Sim,716783,25.0,143,6,958.0,15583,4166.0,468,Não,Madrugada,Domingo,534063,13.188270960948138,0.03097200143054284,13351.575
VID01644,3,85,967.0,11.0,Não,1080p,Gaming,Português,Não,744509,116.0,127,13,6166.0,48509,4462.0,740,Não,Manhã,Domingo,1135409,13.94250437714871,0.048154453593374724,94617.41666666667
VID01052,52,21,465.0,25.0,Sim,1080p,Tecnologia,Português,Sim,427147,7.0,232,10,8612.0,9914,353.0,644,Não,Noite,Domingo,474984,13.071038503570785,0.03900341906253684,18268.615384615383
VID00796,18,26,691.0,43.0,Sim,1080p,Fitness,Inglês,Sim,540072,9.0,236,6,7863.0,47560,298.0,81,Não,Manhã,Seg-Qui,1225211,14.018624448212089,0.045235473726566285,27845.704545454544
VID01598,25,71,302.0,21.0,Sim,720p,Tecnologia,Inglês,Sim,882528,17.0,465,1,4759.0,45507,1332.0,902,Não,Noite,Domingo,2351460,14.670547395071296,0.02137650651084858,106884.54545454546
VID01820,58,42,627.0,19.0,Sim,1080p,Vlogs,Português,Sim,821059,30.0,327,6,792.0,16201,4896.0,418,Não,Tarde,Sexta,717163,13.483059824249723,0.023694752796783996,35858.15
VID01723,28,22,351.0,50.0,Não,1080p,Gaming,Inglês,Não,492928,7.0,398,28,3163.0,14681,4612.0,548,Não,Manhã,Domingo,1847223,14.429194529575524,0.00965990570710737,36220.05882352941
VID01184,38,39,178.0,41.0,Sim,1080p,Tecnologia,Português,Não,38072,106.0,176,11,4978.0,22742,1343.0,249,Sim,Manhã,Domingo,217252,12.28881785200813,0.12759376208274262,5172.666666666667
VID01060,55,42,439.0,31.0,Não,4K,Educação,Português,Não,35600,12.0,196,7,1460.0,32606,4179.0,299,Não,Tarde,Sábado,151340,11.927290847865113,0.22509581075723537,4729.375
VID00541,43,80,852.0,6.0,Sim,1080p,Música,Português,Sim,568715,114.0,63,1,68.0,22031,901.0,156,Não,Tarde,Seg-Qui,943257,13.757095119105195,0.023428397562912335,134751.0
VID01679,18,18,99.0,14.0,Não,1080p,Gaming,Inglês,Não,376975,14.0,313,9,6640.0,37359,2216.0,785,Não,Madrugada,Sábado,1507265,14.225807971654406,0.029191283550006136,100484.33333333333
VID02426,46,43,655.0,25.0,Não,1080p,Vlogs,Português,Sim,264948,63.0,451,17,1907.0,43302,1419.0,639,Não,Noite,Seg-Qui,311486,12.649112882791425,0.1451397494590447,11980.23076923077
VID01758,50,91,380.0,1.0,Sim,1080p,Fitness,Inglês,Não,700236,39.0,281,12,4680.0,819,2248.0,813,Não,Noite,Sábado,1229982,14.022510906114876,0.0044707971336165895,614991.0
VID01924,33,42,239.0,15.0,Sim,1080p,Vlogs,Português,Não,930596,42.0,227,2,8422.0,33258,3047.0,245,Não,Manhã,Domingo,850732,13.653853609795004,0.0489931024106299,53170.75
VID00096,9,94,70.0,0.0,Não,1080p,Música,Português,Sim,659509,54.0,357,27,712.0,544,2692.0,16,Não,Madrugada,Sexta,1044895,13.859427916897351,0.0012020346541997042,1044895.0
VID01021,53,53,743.0,22.0,Sim,4K,Tecnologia,Português,Sim,799270,41.0,483,30,6083.0,38319,1725.0,616,Não,Tarde,Sábado,870081,13.676342739062807,0.05103203035119719,37829.608695652176
VID00564,33,41,284.0,31.0,Sim,1080p,Tecnologia,Inglês,Não,18833,9.0,233,15,9382.0,29421,523.0,204,Não,Noite,Sábado,374458,12.833237596640373,0.10362443852181019,11701.8125
VID00864,4,35,97.0,10.0,Não,720p,Gaming,Inglês,Sim,74310,2.0,144,18,693.0,25941,2713.0,91,Não,Tarde,Domingo,464308,13.048305557839099,0.05736278504785616,42209.818181818184
VID01485,11,20,340.0,30.0,Sim,1080p,Gaming,Português,Não,120569,54.0,216,13,2044.0,12384,4423.0,120,Não,Noite,Sábado,291019,12.58114727231427,0.04957751899360523,9387.709677419354
VID01882,18,56,804.0,24.0,Não,4K,Educação,Inglês,Não,532295,8.0,181,23,5379.0,26314,2414.0,539,Não,Madrugada,Sábado,949960,13.764176210102463,0.033362457366625964,37998.4
VID01039,18,45,317.0,11.0,Sim,480p,Gaming,Português,Sim,548706,41.0,452,11,8990.0,37,4075.0,330,Sim,Madrugada,Sábado,843047,13.64477917486478,0.010707588070416003,70253.91666666667
VID00207,21,89,960.0,23.0,Sim,480p,Gaming,Inglês,Sim,712602,41.0,483,17,4618.0,2879,2053.0,99,Não,Madrugada,Sábado,2400817,14.691320070581021,0.003122686985305419,100034.04166666667
VID00393,13,93,632.0,36.0,Sim,720p,Fitness,Português,Não,742986,5.0,261,12,9998.0,21719,3123.0,22,Não,Madrugada,Seg-Qui,634351,13.360359284397383,0.049999132972124265,17144.62162162162
VID00871,33,83,394.0,13.0,Não,720p,Gaming,Português,Não,243846,13.0,157,16,8419.0,34894,1441.0,345,Não,Noite,Sexta,421675,12.951992525618039,0.10271654710381217,30119.64285714286
VID00398,23,79,951.0,1.0,Sim,1080p,Educação,Inglês,Não,728672,21.0,185,9,1979.0,44294,787.0,469,Sim,Tarde,Sexta,1347310,14.113621312187712,0.03434473135358603,673655.0
VID02420,52,29,971.0,37.0,Não,1080p,Vlogs,Português,Sim,124659,88.0,23,5,5140.0,21890,2019.0,328,Não,Madrugada,Domingo,224705,12.322548160086614,0.12029104826327852,5913.289473684211
VID01029,43,52,314.0,47.0,Não,1080p,Música,Português,Sim,181510,78.0,253,21,3079.0,16549,4032.0,494,Não,Manhã,Seg-Qui,381551,12.852002424481004,0.051442664283411654,7948.979166666667
